tempo;ocupacao_linhas;prob_bloqueio;trafego_oferecido;trafego_transportado;total_chamadas;bloqueadas
8263.48;7;0.0181818;6.95594;6.86302;550;10
8272.36;7;0.0181488;6.95135;6.85853;551;10
8280.03;6;0.0181159;6.94733;6.8546;552;10
8293.28;6;0.0180832;6.96031;6.86772;553;10
8297.92;6;0.0180505;7.00351;6.91098;554;10
8308.09;6;0.018018;6.99843;6.90601;555;10
8384.45;4;0.0179856;6.93592;6.84434;556;10
8401.32;3;0.0179533;6.92513;6.83374;557;10
8413.19;4;0.0179211;6.92084;6.82957;558;10
8459.13;4;0.0178891;6.88777;6.797;559;10
8516.4;2;0.0178571;6.84958;6.75942;560;10
8516.88;3;0.0178253;6.86475;6.77459;561;10
8522.23;4;0.0177936;6.86555;6.77545;562;10
8525.24;5;0.017762;6.87877;6.7887;563;10
8533.17;6;0.0177305;6.88148;6.79149;564;10
8535.77;7;0.0176991;6.89162;6.80166;565;10
8540.24;8;0.0176678;6.8967;6.80679;566;10
8605.37;7;0.0176367;6.85503;6.7658;567;10
8612.57;7;0.0176056;6.89098;6.80182;568;10
8627.31;7;0.0175747;6.88519;6.79618;569;10
8646.41;7;0.0175439;6.87968;6.79087;570;10
8648.31;8;0.0175131;6.88926;6.80048;571;10
8649.4;8;0.0174825;6.94155;6.85278;572;10
8659.08;8;0.017452;6.93547;6.84679;573;10
8659.48;9;0.0174216;6.93927;6.8506;574;10
8672.2;10;0.0173913;6.93494;6.8464;575;10
8689.12;8;0.0173611;6.92812;6.83975;576;10
8699.83;7;0.017331;6.93076;6.8425;577;10
8749.74;4;0.017301;6.89197;6.80421;578;10
8772.15;4;0.0172712;6.87478;6.78725;579;10
8774.48;5;0.0172414;6.87909;6.79158;580;10
8782.11;5;0.0172117;6.88334;6.79591;581;10
8821.67;5;0.0171821;6.86037;6.77333;582;10
8839.92;5;0.0171527;6.84772;6.76085;583;10
8878.77;4;0.0171233;6.82053;6.73405;584;10
8897.07;4;0.017094;6.81246;6.72615;585;10
8898.14;5;0.0170648;6.82597;6.73968;586;10
8921.7;5;0.0170358;6.80945;6.72339;587;10
8930.6;6;0.0170068;6.81609;6.73011;588;10
8951.93;5;0.0169779;6.80146;6.71568;589;10
8956.83;6;0.0169492;6.81624;6.73051;590;10
8979.37;5;0.0169205;6.80042;6.71491;591;10
8991.76;5;0.0168919;6.83051;6.74511;592;10
9000.29;6;0.0168634;6.85543;6.77012;593;10
9000.37;7;0.016835;6.87047;6.78516;594;10
9007.74;8;0.0168067;6.88875;6.80351;595;10
9035.02;8;0.0167785;6.87574;6.79076;596;10
9057.53;8;0.0167504;6.89189;6.80711;597;10
9058.16;9;0.0167224;6.90339;6.81862;598;10
9097.09;10;0.0166945;6.88113;6.79673;599;10
9116.69;9;0.0166667;6.87606;6.79183;600;10
9127.65;9;0.0166389;6.87338;6.78926;601;10
9128.85;10;0.0166113;6.88061;6.7965;602;10
9147.78;10;0.0165837;6.86692;6.78298;603;10
9161.82;10;0.0165563;6.85837;6.77456;604;10
9171.06;9;0.0165289;6.85387;6.77014;605;10
9174.6;10;0.0165017;6.85274;6.76905;606;10
9182.64;9;0.0164745;6.84742;6.7638;607;10
9200.27;7;0.0164474;6.83494;6.75148;608;10
9220.53;5;0.0164204;6.84225;6.75897;609;10
9225.61;5;0.0163934;6.8466;6.76336;610;10
9229.53;6;0.0163666;6.88295;6.79976;611;10
9256.27;7;0.0163399;6.87158;6.78863;612;10
9305.17;6;0.0163132;6.8569;6.77438;613;10
9307.45;7;0.0162866;6.87185;6.78935;614;10
9372.62;5;0.0162602;6.82648;6.74456;615;10
9375.7;6;0.0162338;6.8287;6.7468;616;10
9379.53;7;0.0162075;6.82854;6.74667;617;10
9398.12;7;0.0161812;6.81686;6.73516;618;10
9399.38;8;0.0161551;6.82335;6.74166;619;10
9421.17;6;0.016129;6.83496;6.75346;620;10
9479.19;4;0.0161031;6.80401;6.72301;621;10
9532.69;4;0.0160772;6.77518;6.69463;622;10
9537.85;5;0.0160514;6.78422;6.70371;623;10
9564.19;6;0.0160256;6.76861;6.68833;624;10
9590.4;6;0.016;6.77977;6.6997;625;10
9621.23;5;0.0159744;6.76869;6.68888;626;10
9631.13;5;0.015949;6.78084;6.70111;627;10
9634.43;6;0.0159236;6.79954;6.71985;628;10
9636.05;7;0.0158983;6.81611;6.73643;629;10
9690.4;6;0.015873;6.79223;6.71299;630;10
9693.49;7;0.0158479;6.80098;6.72177;631;10
9702.12;8;0.0158228;6.79914;6.72;632;10
9711.6;9;0.0157978;6.79322;6.71416;633;10
9713.73;10;0.0157729;6.81492;6.73587;634;10
9714.59;11;0.015748;6.82031;6.74127;635;10
9743.45;9;0.0157233;6.80125;6.72244;636;10
9746.88;10;0.0156986;6.80026;6.72148;637;10
9787.25;8;0.015674;6.78188;6.70342;638;10
9790.26;9;0.0156495;6.78385;6.70542;639;10
9799.49;9;0.015625;6.7904;6.71205;640;10
9811.74;9;0.0156006;6.78211;6.70385;641;10
9812.54;10;0.0155763;6.78685;6.7086;642;10
9817.42;9;0.0155521;6.8041;6.72589;643;10
9837.43;7;0.015528;6.79545;6.71739;644;10
9862.35;8;0.0155039;6.78877;6.71091;645;10
9873.41;8;0.0154799;6.78863;6.71086;646;10
9896.02;6;0.015456;6.77366;6.69607;647;10
9901.69;6;0.0154321;6.76996;6.69241;648;10
9907.83;6;0.0154083;6.77249;6.69499;649;10
9929.94;6;0.0153846;6.75849;6.68116;650;10
9952.17;4;0.015361;6.75465;6.67749;651;10
9963.32;5;0.0153374;6.75271;6.67564;652;10
9972.87;5;0.0153139;6.75683;6.67983;653;10
9989.63;5;0.0152905;6.75788;6.68101;654;10
10017;6;0.0152672;6.74024;6.66359;655;10
10040.3;4;0.0152439;6.7267;6.65023;656;10
10044.9;5;0.0152207;6.72734;6.6509;657;10
10051.6;6;0.0151976;6.72555;6.64916;658;10
10071.7;5;0.0151745;6.71534;6.6391;659;10
10113.9;1;0.0151515;6.69795;6.62203;660;10
10116.2;2;0.0151286;6.70357;6.62767;661;10
10164.1;3;0.0151057;6.6737;6.59815;662;10
10223.7;1;0.015083;6.64082;6.56571;663;10
10231.1;2;0.0150602;6.64153;6.56648;664;10
10238.9;3;0.0150376;6.64086;6.56587;665;10
10242.8;4;0.015015;6.64103;6.56606;666;10
10248.3;5;0.0149925;6.65543;6.58051;667;10
10250.5;6;0.0149701;6.65636;6.58145;668;10
10263.7;7;0.0149477;6.65582;6.58101;669;10
10322.8;3;0.0149254;6.6243;6.54991;670;10
10371.6;3;0.0149031;6.61906;6.54503;671;10
10391.7;3;0.014881;6.60638;6.53249;672;10
10413.4;3;0.0148588;6.5973;6.52357;673;10
10423.9;4;0.0148368;6.60028;6.52662;674;10
10464.6;3;0.0148148;6.57606;6.50268;675;10
10465.3;4;0.0147929;6.58918;6.51581;676;10
10482;4;0.014771;6.60707;6.53382;677;10
10501;5;0.0147493;6.61181;6.53869;678;10
10501.1;6;0.0147275;6.62615;6.55303;679;10
10542.3;6;0.0147059;6.60256;6.52973;680;10
10560.8;7;0.0146843;6.6145;6.54179;681;10
10567.4;7;0.0146628;6.62919;6.55653;682;10
10588;8;0.0146413;6.62175;6.54923;683;10
10611.4;8;0.0146199;6.61143;6.53907;684;10
10638;9;0.0145985;6.60237;6.53019;685;10
10672.4;6;0.0145773;6.59137;6.51942;686;10
10676.6;7;0.014556;6.60059;6.52867;687;10
10720.6;6;0.0145349;6.57478;6.50316;688;10
10726.2;7;0.0145138;6.57266;6.50107;689;10
10734.9;7;0.0144928;6.56946;6.49793;690;10
10773.5;5;0.0144718;6.55012;6.47885;691;10
10773.5;6;0.0144509;6.55494;6.48366;692;10
10780.9;6;0.01443;6.56565;6.49442;693;10
10789;6;0.0144092;6.57432;6.50315;694;10
10789.3;7;0.0143885;6.58738;6.51621;695;10
10837.9;4;0.0143678;6.5661;6.49526;696;10
10859;5;0.0143472;6.56537;6.49466;697;10
10862.5;6;0.0143266;6.57216;6.50147;698;10
10864.1;7;0.0143062;6.5857;6.51502;699;10
10869;8;0.0142857;6.58736;6.51672;700;10
10914.2;9;0.0142653;6.56941;6.49905;701;10
10930.2;8;0.014245;6.56003;6.48978;702;10
10936.4;6;0.0142248;6.55731;6.4871;703;10
10959.4;4;0.0142045;6.54396;6.4739;704;10
10975.7;4;0.0141844;6.54884;6.47888;705;10
10982;5;0.0141643;6.55452;6.4846;706;10
11001.4;5;0.0141443;6.55415;6.48435;707;10
11011.2;6;0.0141243;6.56931;6.49958;708;10
11034.5;5;0.0141044;6.55856;6.48897;709;10
11068.9;5;0.0140845;6.54175;6.47238;710;10
11071.5;6;0.0140647;6.58677;6.51742;711;10
11074.6;7;0.0140449;6.58949;6.52016;712;10
11085.5;7;0.0140252;6.59414;6.52487;713;10
11086.5;8;0.0140056;6.59616;6.5269;714;10
11094.2;9;0.013986;6.5924;6.52319;715;10
11096.3;10;0.0139665;6.59569;6.52649;716;10
11099.2;11;0.013947;6.59617;6.52699;717;10
11117.4;9;0.0139276;6.59083;6.52176;718;10
11146.6;5;0.0139082;6.58192;6.51303;719;10
11152.3;6;0.0138889;6.59901;6.53016;720;10
11152.5;7;0.0138696;6.6312;6.56235;721;10
11166.1;8;0.0138504;6.63519;6.56642;722;10
11171.9;9;0.0138313;6.64497;6.57624;723;10
11199.2;9;0.0138122;6.63007;6.5615;724;10
11224.9;8;0.0137931;6.64205;6.57365;725;10
11229;9;0.0137741;6.66524;6.59686;726;10
11240.2;9;0.0137552;6.68054;6.61222;727;10
11240.8;10;0.0137363;6.68051;6.61221;728;10
11249.6;9;0.0137174;6.67646;6.6082;729;10
11258.1;10;0.0136986;6.67946;6.61125;730;10
11271.9;10;0.0136799;6.67501;6.60689;731;10
11285.5;11;0.0136612;6.66747;6.59943;732;10
11288.5;12;0.0136426;6.7198;6.65178;733;10
11307.9;11;0.013624;6.73486;6.66695;734;10
11315.3;11;0.0136054;6.73805;6.67019;735;10
11321.8;11;0.013587;6.73865;6.67082;736;10
11322.5;12;0.0135685;6.746;6.67818;737;10
11347.2;13;0.0135501;6.73549;6.66782;738;10
11363.8;13;0.0135318;6.77255;6.70498;739;10
11367.1;13;0.0148649;6.77879;6.70305;740;11
11401.7;10;0.0148448;6.76828;6.69277;741;11
11421.5;10;0.0148248;6.75796;6.68258;742;11
11424.4;11;0.0148048;6.77039;6.69503;743;11
11442.4;11;0.0147849;6.76639;6.69115;744;11
11451.2;12;0.0147651;6.7685;6.69332;745;11
11451.2;13;0.0147453;6.77605;6.70087;746;11
11466.6;13;0.0160643;6.77172;6.6919;747;12
11481.3;13;0.0173797;6.77252;6.68334;748;13
11483.3;13;0.0186916;6.77177;6.68217;749;14
11497.6;13;0.0186667;6.77089;6.6814;750;14
11508;13;0.0199734;6.76698;6.67537;751;15
11515.7;13;0.0199468;6.77889;6.68734;752;15
11553.9;8;0.0199203;6.7776;6.68635;753;15
11578;9;0.0198939;6.76994;6.67889;754;15
11595.7;7;0.0198675;6.76912;6.6782;755;15
11602.8;8;0.0198413;6.76915;6.67829;756;15
11641.8;8;0.0198151;6.7574;6.66684;757;15
11671.7;7;0.0197889;6.74711;6.65679;758;15
11674.7;8;0.0197628;6.75834;6.66804;759;15
11674.8;9;0.0197368;6.7639;6.6736;760;15
11709.1;8;0.0197109;6.78602;6.69599;761;15
11729.6;9;0.019685;6.77641;6.68653;762;15
11738.1;10;0.0196592;6.77178;6.68197;763;15
11772.4;6;0.0196335;6.7529;6.66335;764;15
11787.7;6;0.0196078;6.75687;6.66744;765;15
11797.7;6;0.0195822;6.75738;6.66803;766;15
11816.1;7;0.0195567;6.75432;6.6651;767;15
11834.1;7;0.0195312;6.74551;6.65643;768;15
11838.2;8;0.0195059;6.75034;6.66129;769;15
11852.7;8;0.0194805;6.74467;6.65573;770;15
11857.7;9;0.0194553;6.76297;6.67406;771;15
11894.5;8;0.0194301;6.74343;6.6548;772;15
11898.9;8;0.0194049;6.74956;6.66096;773;15
11905.8;7;0.0193798;6.76546;6.67691;774;15
11917.2;7;0.0193548;6.77297;6.6845;775;15
11930.7;7;0.0193299;6.76605;6.67769;776;15
11947.2;6;0.019305;6.76653;6.67829;777;15
11969.9;7;0.0192802;6.76269;6.67462;778;15
11998.6;8;0.0192555;6.75733;6.66947;779;15
12024.8;8;0.0192308;6.75723;6.66956;780;15
12049.1;9;0.0192061;6.76623;6.67873;781;15
12065.9;9;0.0191816;6.7571;6.66973;782;15
12076.5;9;0.0191571;6.75785;6.67055;783;15
12079.8;9;0.0191327;6.77026;6.68298;784;15
12081.2;10;0.0191083;6.77568;6.68842;785;15
12092.4;10;0.019084;6.7809;6.69372;786;15
12097.9;11;0.0190597;6.78841;6.70127;787;15
12098.9;12;0.0190355;6.78947;6.70233;788;15
12117.5;12;0.0190114;6.78289;6.69589;789;15
12120.5;12;0.0189873;6.82188;6.7349;790;15
12124.1;13;0.0189633;6.83012;6.74316;791;15
12144.7;12;0.0189394;6.81974;6.73294;792;15
12145.5;13;0.0189155;6.82217;6.73537;793;15
12155.6;13;0.0201511;6.81716;6.72976;794;16
12176.6;10;0.0201258;6.82489;6.73764;795;16
12187.5;10;0.0201005;6.83984;6.75266;796;16
12190.4;11;0.0200753;6.84604;6.75889;797;16
12209.9;10;0.0200501;6.84057;6.75356;798;16
12216.7;11;0.020025;6.85282;6.76586;799;16
12229.6;11;0.02;6.8668;6.77993;800;16
12230;12;0.019975;6.86731;6.78044;801;16
12310.9;7;0.0199501;6.82444;6.73814;802;16
12324.6;7;0.0199253;6.83542;6.74922;803;16
12350.3;7;0.0199005;6.82432;6.7383;804;16
12363.5;8;0.0198758;6.81858;6.73265;805;16
12373.4;9;0.0198511;6.8237;6.73783;806;16
12376.1;10;0.0198265;6.82331;6.73746;807;16
12386.8;10;0.019802;6.81767;6.73189;808;16
12416.1;6;0.0197775;6.81375;6.72818;809;16
12425.6;7;0.0197531;6.8213;6.73579;810;16
12467.3;7;0.0197287;6.81171;6.72649;811;16
12492.2;7;0.0197044;6.79847;6.71342;812;16
12517;6;0.0196802;6.78742;6.70254;813;16
12525;7;0.019656;6.78615;6.70132;814;16
12543.8;8;0.0196319;6.77662;6.69193;815;16
12547.5;8;0.0196078;6.77597;6.6913;816;16
12548.7;9;0.0195838;6.79328;6.70862;817;16
12569.5;5;0.0195599;6.78286;6.69833;818;16
12612.3;4;0.019536;6.76073;6.6765;819;16
12641.6;2;0.0195122;6.74538;6.66134;820;16
12657.4;2;0.0194884;6.74572;6.66178;821;16
12672.2;3;0.0194647;6.73877;6.65493;822;16
12678;4;0.0194411;6.74227;6.65847;823;16
12692.9;4;0.0194175;6.74476;6.66106;824;16
12699;5;0.0193939;6.74658;6.66291;825;16
12710.2;6;0.0193705;6.74245;6.65886;826;16
12713.6;7;0.019347;6.74631;6.66274;827;16
12718.1;8;0.0193237;6.7485;6.66496;828;16
12721;9;0.0193004;6.75527;6.67175;829;16
12740.6;9;0.0192771;6.74558;6.66219;830;16
12785.5;4;0.0192539;6.72972;6.64662;831;16
12789.6;4;0.0192308;6.73968;6.65661;832;16
12809.1;5;0.0192077;6.75281;6.66987;833;16
12826.4;5;0.0191847;6.75454;6.67171;834;16
12828.4;5;0.0191617;6.76858;6.68576;835;16
12842.3;6;0.0191388;6.7651;6.68237;836;16
12844.4;7;0.0191159;6.77668;6.69396;837;16
12848.1;8;0.0190931;6.77682;6.69413;838;16
12860.3;9;0.0190703;6.77389;6.69127;839;16
12873.2;10;0.0190476;6.78068;6.69815;840;16
12876.5;10;0.019025;6.77921;6.6967;841;16
12893.9;8;0.0190024;6.78264;6.70024;842;16
12899.2;9;0.0189798;6.80352;6.72115;843;16
12901.5;10;0.0189573;6.82808;6.74573;844;16
12906.1;10;0.0189349;6.84501;6.76269;845;16
12937.3;11;0.0189125;6.83281;6.75069;846;16
12946.5;11;0.0188902;6.83973;6.75767;847;16
12956.1;12;0.0188679;6.8438;6.76179;848;16
12995.6;11;0.0188457;6.82988;6.74812;849;16
13037.7;10;0.0188235;6.81836;6.73687;850;16
13068.7;9;0.0188014;6.80738;6.72609;851;16
13071.7;10;0.0187793;6.80589;6.72461;852;16
13092;8;0.0187573;6.81147;6.73032;853;16
13093.3;9;0.0187354;6.81342;6.73227;854;16
13112.6;8;0.0187135;6.81268;6.73166;855;16
13124.2;9;0.0186916;6.81158;6.73063;856;16
13140.6;8;0.0186698;6.8081;6.72725;857;16
13143.8;9;0.018648;6.80786;6.72703;858;16
13185.3;7;0.0186263;6.80362;6.72304;859;16
13194.4;7;0.0186047;6.79935;6.71883;860;16
13204.8;6;0.018583;6.79967;6.71921;861;16
13209.8;6;0.0185615;6.79774;6.71731;862;16
13222;6;0.01854;6.79906;6.71871;863;16
13231.2;7;0.0185185;6.79746;6.71717;864;16
13233.1;8;0.0184971;6.80162;6.72133;865;16
13265.4;7;0.0184758;6.79466;6.71457;866;16
13299.1;6;0.0184544;6.77924;6.69935;867;16
13308.4;5;0.0184332;6.77566;6.69582;868;16
13323.7;3;0.018412;6.77363;6.69389;869;16
13328.2;4;0.0183908;6.77744;6.69773;870;16
13344;5;0.0183697;6.77672;6.6971;871;16
13352.2;6;0.0183486;6.77692;6.69735;872;16
13359.2;7;0.0183276;6.77468;6.69515;873;16
13370.5;8;0.0183066;6.80366;6.7242;874;16
13396.4;7;0.0182857;6.81442;6.73511;875;16
13430.4;4;0.0182648;6.80729;6.72818;876;16
13453.6;4;0.018244;6.79813;6.71916;877;16
13467.3;5;0.0182232;6.80619;6.7273;878;16
13479.8;6;0.0182025;6.80101;6.72219;879;16
13489.2;6;0.0181818;6.80757;6.72881;880;16
13492.5;7;0.0181612;6.8145;6.73576;881;16
13493.7;8;0.0181406;6.81759;6.73885;882;16
13523.6;8;0.01812;6.80285;6.72429;883;16
13594;6;0.0180995;6.7746;6.69645;884;16
13603.6;7;0.0180791;6.78042;6.70232;885;16
13671.1;5;0.0180587;6.75075;6.67303;886;16
13673;6;0.0180383;6.77983;6.70212;887;16
13701.9;6;0.018018;6.76615;6.68861;888;16
13711.5;6;0.0179978;6.7723;6.69481;889;16
13718.1;6;0.0179775;6.76931;6.69186;890;16
13732;5;0.0179574;6.76915;6.69178;891;16
13767.9;5;0.0179372;6.75944;6.68228;892;16
13778.4;6;0.0179171;6.75771;6.6806;893;16
13795.5;7;0.0178971;6.75829;6.68128;894;16
13816.8;8;0.0178771;6.74866;6.67176;895;16
13826.4;7;0.0178571;6.752;6.67516;896;16
13837.8;6;0.0178372;6.75207;6.67529;897;16
13843.8;7;0.0178174;6.7555;6.67876;898;16
13852.1;8;0.0177976;6.7667;6.69;899;16
13853.4;9;0.0177778;6.77985;6.70316;900;16
13859.7;10;0.017758;6.7926;6.71594;901;16
13881.2;9;0.0177384;6.78476;6.70822;902;16
13916.3;9;0.0177187;6.77276;6.69641;903;16
13919.2;9;0.0176991;6.77439;6.69806;904;16
13931.4;9;0.0176796;6.77168;6.69542;905;16
13944.8;8;0.01766;6.7665;6.69031;906;16
13980.3;6;0.0176406;6.75023;6.67423;907;16
13995.7;5;0.0176211;6.7431;6.66719;908;16
14005.7;5;0.0176018;6.74055;6.66469;909;16
14020;6;0.0175824;6.74068;6.6649;910;16
14027.1;7;0.0175631;6.73841;6.66267;911;16
14030.3;8;0.0175439;6.739;6.66327;912;16
14072.6;4;0.0175246;6.72901;6.65351;913;16
14088.2;3;0.0175055;6.72328;6.64787;914;16
14091.3;4;0.0174863;6.72589;6.65049;915;16
14111.2;5;0.0174672;6.73117;6.65588;916;16
14138.1;4;0.0174482;6.72464;6.64949;917;16
14142.3;5;0.0174292;6.73509;6.65996;918;16
14162;5;0.0174102;6.7358;6.66078;919;16
14171.3;6;0.0173913;6.74188;6.6669;920;16
14188.9;7;0.0173724;6.73604;6.66117;921;16
14195.3;8;0.0173536;6.7361;6.66125;922;16
14201.5;9;0.0173348;6.74099;6.66618;923;16
14245.8;6;0.017316;6.728;6.65342;924;16
14246.6;7;0.0172973;6.74038;6.6658;925;16
14264.7;8;0.0172786;6.74082;6.66634;926;16
14280.1;9;0.01726;6.74368;6.66928;927;16
14280.7;10;0.0172414;6.74668;6.67228;928;16
14301.4;11;0.0172228;6.7407;6.66641;929;16
14305.7;11;0.0172043;6.74105;6.66678;930;16
14325.8;8;0.0171858;6.73395;6.65978;931;16
14342.5;7;0.0171674;6.72859;6.65451;932;16
14401.5;3;0.017149;6.71538;6.64161;933;16
14408.6;4;0.0171306;6.71877;6.64504;934;16
14413.6;5;0.0171123;6.71743;6.64372;935;16
14423.6;6;0.017094;6.71767;6.64401;936;16
14431.6;4;0.0170758;6.71667;6.64305;937;16
14485.2;4;0.0170576;6.6991;6.62575;938;16
14494.3;4;0.0170394;6.69675;6.62345;939;16
14502.9;5;0.0170213;6.74349;6.67023;940;16
14561.1;4;0.0170032;6.71849;6.64553;941;16
14570.4;5;0.0169851;6.71579;6.64288;942;16
14589.9;6;0.0169671;6.70905;6.63623;943;16
14592.6;5;0.0169492;6.71202;6.63921;944;16
14611.3;4;0.0169312;6.71906;6.64635;945;16
14625.2;4;0.0169133;6.72866;6.65601;946;16
14639.7;5;0.0168955;6.73443;6.66185;947;16
14645.9;6;0.0168776;6.7343;6.66176;948;16
14651.6;7;0.0168599;6.7325;6.65998;949;16
14656.3;7;0.0168421;6.7342;6.66171;950;16
14660.6;8;0.0168244;6.74719;6.67472;951;16
14681;8;0.0168067;6.73991;6.66754;952;16
14701.3;8;0.0167891;6.73548;6.66321;953;16
14701.7;9;0.0167715;6.73683;6.66456;954;16
14725.3;7;0.0167539;6.73316;6.66101;955;16
14732.9;8;0.0167364;6.72973;6.65762;956;16
14744.1;8;0.0167189;6.72498;6.65292;957;16
14759.2;8;0.0167015;6.72121;6.64922;958;16
14782.5;8;0.016684;6.72367;6.6518;959;16
14791;9;0.0166667;6.72509;6.65326;960;16
14792.1;10;0.0166493;6.74502;6.6732;961;16
14798.9;11;0.016632;6.74393;6.67214;962;16
14805.4;11;0.0166147;6.74387;6.67211;963;16
14840.8;8;0.0165975;6.73755;6.66596;964;16
14865.6;7;0.0165803;6.72635;6.65488;965;16
14870.4;6;0.0165631;6.72494;6.65349;966;16
14874.7;7;0.016546;6.72375;6.65232;967;16
14884;6;0.0165289;6.72282;6.65144;968;16
14886.2;7;0.0165119;6.72395;6.65258;969;16
14891.2;7;0.0164948;6.72354;6.65219;970;16
14920.2;6;0.0164779;6.71654;6.64533;971;16
14949.1;6;0.0164609;6.70578;6.63471;972;16
14956.6;7;0.016444;6.70323;6.6322;973;16
14959.5;8;0.0164271;6.70816;6.63714;974;16
15001.8;5;0.0164103;6.694;6.62318;975;16
15009.6;6;0.0163934;6.69235;6.62156;976;16
15021.8;6;0.0163767;6.69416;6.62344;977;16
15030.3;7;0.0163599;6.69721;6.62652;978;16
15038.6;7;0.0163432;6.71019;6.63954;979;16
15043;8;0.0163265;6.70823;6.6376;980;16
15079.1;6;0.0163099;6.6983;6.62784;981;16
15127;6;0.0162933;6.6829;6.61267;982;16
15161.2;5;0.0162767;6.67647;6.60639;983;16
15174;5;0.0162602;6.68064;6.61063;984;16
15186.2;6;0.0162437;6.67821;6.60825;985;16
15206.9;7;0.0162272;6.66999;6.60012;986;16
15208.6;8;0.0162107;6.67506;6.6052;987;16
15220.9;7;0.0161943;6.6699;6.6001;988;16
15243.4;5;0.016178;6.66711;6.59741;989;16
15248;6;0.0161616;6.66839;6.59872;990;16
15253;7;0.0161453;6.66695;6.59729;991;16
15260.3;8;0.016129;6.67322;6.6036;992;16
15266.2;8;0.0161128;6.67479;6.6052;993;16
15300.4;5;0.0160966;6.6636;6.59416;994;16
15305.5;6;0.0160804;6.66575;6.59633;995;16
15370;3;0.0160643;6.63796;6.56884;996;16
15382;2;0.0160481;6.63508;6.56601;997;16
15383.8;3;0.0160321;6.64905;6.57999;998;16
15405.4;3;0.016016;6.64468;6.57572;999;16
15425.7;3;0.016;6.65547;6.58659;1000;16
15433.4;4;0.015984;6.66607;6.59723;1001;16
15448;5;0.0159681;6.66171;6.59293;1002;16
15448.1;6;0.0159521;6.69683;6.62805;1003;16
15497.3;5;0.0159363;6.67585;6.6073;1004;16
15503.2;5;0.0159204;6.67515;6.60662;1005;16
15508.5;6;0.0159046;6.67535;6.60685;1006;16
15538.7;6;0.0158888;6.66505;6.59668;1007;16
15546.2;7;0.015873;6.67883;6.61049;1008;16
15546.6;8;0.0158573;6.67963;6.61129;1009;16
15548.1;8;0.0158416;6.67974;6.61141;1010;16
15555.2;9;0.0158259;6.68878;6.62048;1011;16
15563.7;8;0.0158103;6.68869;6.62042;1012;16
15565.4;9;0.0157947;6.69916;6.6309;1013;16
15585.9;9;0.0157791;6.69149;6.62332;1014;16
15593.2;10;0.0157635;6.68937;6.62123;1015;16
15599.3;11;0.015748;6.68684;6.61873;1016;16
15611.6;8;0.0157325;6.68376;6.61571;1017;16
15618;9;0.0157171;6.68233;6.6143;1018;16
15661.8;6;0.0157017;6.66383;6.59599;1019;16
15666.3;6;0.0156863;6.66931;6.6015;1020;16
15669;7;0.0156709;6.67823;6.61043;1021;16
15702;8;0.0156556;6.66457;6.59691;1022;16
15720.9;8;0.0156403;6.66536;6.59778;1023;16
15723.5;9;0.015625;6.66516;6.59759;1024;16
15747.1;6;0.0156098;6.66522;6.59775;1025;16
15760.1;7;0.0155945;6.66154;6.59412;1026;16
15761.2;8;0.0155794;6.66728;6.59988;1027;16
15775.7;9;0.0155642;6.66408;6.59674;1028;16
15784.7;9;0.0155491;6.66223;6.59492;1029;16
15785.6;10;0.015534;6.66782;6.60052;1030;16
15790.3;10;0.0155189;6.66596;6.59868;1031;16
15799.5;10;0.0155039;6.66914;6.6019;1032;16
15806.7;11;0.0154889;6.66907;6.60186;1033;16
15819.7;10;0.0154739;6.66811;6.60095;1034;16
15825.2;10;0.0154589;6.67407;6.60693;1035;16
15831.4;10;0.015444;6.6887;6.62159;1036;16
15866.2;8;0.0154291;6.67905;6.61208;1037;16
15896.4;7;0.0154143;6.66907;6.60224;1038;16
15922.8;6;0.0153994;6.66635;6.59962;1039;16
15925.2;7;0.0153846;6.6683;6.60159;1040;16
15928.3;8;0.0153698;6.68132;6.61462;1041;16
15929.6;9;0.0153551;6.68515;6.61845;1042;16
15950.7;8;0.0153404;6.67851;6.61191;1043;16
15956.1;9;0.0153257;6.68243;6.61584;1044;16
15990.1;7;0.015311;6.66846;6.60202;1045;16
16001.4;5;0.0152964;6.66871;6.60231;1046;16
16037;6;0.0152818;6.65797;6.59172;1047;16
16073.5;5;0.0152672;6.64431;6.57821;1048;16
16090.7;5;0.0152526;6.63908;6.57305;1049;16
16093.7;6;0.0152381;6.65625;6.59024;1050;16
16102.5;5;0.0152236;6.65267;6.58669;1051;16
16128.3;3;0.0152091;6.64477;6.5789;1052;16
16141.4;4;0.0151947;6.64003;6.57421;1053;16
16146.4;5;0.0151803;6.63852;6.57272;1054;16
16149;6;0.0151659;6.64198;6.57619;1055;16
16160.2;4;0.0151515;6.6391;6.57335;1056;16
16165.1;5;0.0151372;6.63891;6.57319;1057;16
16179.8;5;0.0151229;6.63913;6.57347;1058;16
16199.8;4;0.0151086;6.63218;6.5666;1059;16
16253.1;3;0.0150943;6.61554;6.55017;1060;16
16257.4;4;0.0150801;6.62916;6.5638;1061;16
16280.4;5;0.0150659;6.62267;6.55741;1062;16
16300.8;5;0.0150517;6.62126;6.55608;1063;16
16304.8;6;0.0150376;6.62404;6.55888;1064;16
16325.9;7;0.0150235;6.61904;6.55396;1065;16
16330.3;7;0.0150094;6.61948;6.55442;1066;16
16346.5;7;0.0149953;6.61848;6.55348;1067;16
16347;8;0.0149813;6.61899;6.554;1068;16
16367;7;0.0149673;6.61396;6.54905;1069;16
